id,type,name_c,name_j,name_e,buy,sell,category,tag,themes,series,interact,size,obtainedFrom,DIY,diyInfoMaterials,diyInfoObtainedFrom,diyInfoSourceNotes,bodyTitle,patternTitle,bodyCustomize,patternCustomize,filename,version,variations
7259,furnitures,棕櫚樹燈,パームツリーランプ,palm-tree lamp,,3280,家具,燈,['大海'],無,True,1.5x1.5,DIY,True,"[{'count': 4, 'itemName': '椰子'}, {'count': 4, 'itemName': '木材'}, {'count': 4, 'itemName': '黏土'}]",['成熟型村民'],,種類,無,True,False,FtrPalmtreelamp_Remake_0_0,1.0.0,"{'bodys': {'自然色': '0', '熱帶風情': '1', '可愛色': '2', '酷感色': '3'}, 'pattrens': {}}"
7260,furnitures,地板告示牌,フロアサイン,floor sign,890,222,小物件,車輛,"['車庫', '設施']",無,False,1x1,Nook商店,False,,,,無,無,False,False,FtrSafetycone_Remake_0_0,1.0.0,"{'bodys': {'警告': '0', '停止': '1', '禁止進入': '2', '路滑注意': '3', '禁止停車': '4'}, 'pattrens': {}}"
7261,furnitures,獎盃櫃,トロフィーケース,trophy case,,33690,家具,博物館,"['富裕', '客廳']",無,False,2x1,DIY,True,"[{'count': 24, 'itemName': '硬木材'}, {'count': 3, 'itemName': '金礦石'}, {'count': 6, 'itemName': '鐵礦石'}]",['運動型村民'],,無,無,False,False,FtrTrophycase,1.0.0,"{'bodys': {}, 'pattrens': {}}"
7262,furnitures,一斗罐,いっとかん,metal can,600,150,小物件,車輛,['車庫'],無,False,1x1,Nook商店,False,,,,無,無,False,False,FtrIttocan,1.0.0,"{'bodys': {}, 'pattrens': {}}"
7264,furnitures,優勝旗,ゆうしょうき,champion's pennant,3900,975,家具,學校,['學校'],無,False,1x1,Nook商店,False,,,,無,無,False,False,FtrVictoryflag_Remake_0_0,1.0.0,"{'bodys': {'紅色': '0', '藍色': '1', '綠色': '2', '黑色': '3'}, 'pattrens': {}}"
7280,furnitures,齒輪,はぐるま,gears,1500,375,壁掛物,設施裝飾,"['設施', '車庫']",無,True,2x1 ,Nook商店,False,,,,無,無,False,False,FtrGearWall_Remake_0_0,1.0.0,"{'bodys': {'銀色': '0', '銅色': '1', '黑色': '2', '彩色': '3', '木製': '4'}, 'pattrens': {}}"
7281,furnitures,雪橇,そり,sleigh,,960,家具,椅子,['庭園'],聖誕節,True,2x1,DIY,True,"[{'count': 8, 'itemName': '木材'}]",['暴躁型村民'],,主體顏色,無,True,False,FtrSled_Remake_0_0,1.0.0,"{'bodys': {'自然色': '0', '深棕色': '1', '紅色': '2', '白色': '3'}, 'pattrens': {}}"
7282,furnitures,掛軸,かけじく,hanging scroll,140000,35000,壁掛物,日式,"['東洋風', '富裕']",無,False,1x2 ,Nook商店,False,,,,無,書,False,True,FtrHangingscroll_Remake_0_0,1.0.0,"{'bodys': {'綠色': '0', '茶色': '1', '桃紅色': '2', '藍色': '3', '紫色': '4'}, 'pattrens': {'書法': '0', '山水': '1', '魚': '2', '雞': '3', '花': '4'}}"
7284,furnitures,胡桃鉗娃娃,くるみわりにんぎょう,nutcracker,,1200,小物件,民俗藝品,['民藝'],無,True,1x1,呂遊,False,,,,種類,無,True,False,FtrNutcracker_Remake_0_0,1.0.0,"{'bodys': {'紅色': '0', '藍色': '1'}, 'pattrens': {}}"
7317,furnitures,和風墓碑,わふうのはかいし,zen-style stone,,4500,家具,日式,"['東洋風', '恐怖']",無,False,1x1,DIY,True,"[{'count': 30, 'itemName': '石頭'}]",['悠閒型村民'],,石材,無,True,False,FtrGravestoneJapan_Remake_0_0,1.0.0,"{'bodys': {'白大理石': '0', '本小松石': '1', '黑大理石': '2', '花岡岩': '3', '爛掉的石頭': '4'}, 'pattrens': {}}"
7379,furnitures,風力發電機,ふうりょくはつでんき,wind turbine,,20000,家具,牧場,['庭園'],無,False,2x1,購物：哩數兌換,False,,,,無,無,False,False,FtrWindturbine_Remake_0_0,1.0.0,"{'bodys': {'藍色': '0', '紅色': '1'}, 'pattrens': {}}"
7390,furnitures,落葉凳子,おちばスツール,leaf stool,,1560,家具,椅子,"['兒童房', '奇幻']",樹果‧落葉,True,1x1,DIY,True,"[{'count': 3, 'itemName': '楓葉'}, {'count': 3, 'itemName': '木材'}]",['氣球'],僅在楓葉季節期間獲得,顏色,無,True,False,FtrFallenleavesChairS_Remake_0_0,1.0.0,"{'bodys': {'棕色': '0', '紅色': '1', '黃色': '2', '綠色': '3'}, 'pattrens': {}}"
7391,furnitures,榻榻米床鋪,タタミのベッド,tatami bed,2800,700,家具,床鋪,['東洋風'],無,True,2x1,Nook商店,False,,,,無,無,False,False,FtrTatamiBedS_Remake_0_0,1.0.0,"{'bodys': {'深棕色': '0', '自然色': '1', '黑色': '2', '淺棕色': '3'}, 'pattrens': {}}"
7392,furnitures,糖果機,キャンディマシン,candy machine,2800,700,家具,商店,"['商店', '設施']",無,True,1x1,Nook商店,False,,,,無,無,False,False,FtrCandymachine_Remake_0_0,1.0.0,"{'bodys': {'紅色': '0', '藍色': '1', '黃色': '2', '粉紅色': '3'}, 'pattrens': {}}"
7393,furnitures,石水盆,いしのみずうけ,pond stone,,1500,家具,日式,"['東洋風', '庭園']",無,False,2x1,DIY,True,"[{'count': 10, 'itemName': '石頭'}]",['成熟型村民'],,石材,無,True,False,FtrStonewaterbowl_Remake_0_0,1.0.0,"{'bodys': {'白色': '0', '青苔石': '1'}, 'pattrens': {}}"
7407,furnitures,蜈蚣模型,ムカデのもけい,centipede model,,900,小物件,昆蟲,[],無,False,1x1,龍克斯,False,,,,無,無,False,False,FtrInsectMukadeToy,1.0.0,"{'bodys': {}, 'pattrens': {}}"
7408,furnitures,石水盆～楓葉～,いしのみずうけ～もみじ～,maple-leaf pond stone,,2700,家具,日式,"['東洋風', '庭園']",樹果‧落葉,False,2x1,DIY,True,"[{'count': 10, 'itemName': '石頭'}, {'count': 3, 'itemName': '楓葉'}]",['氣球'],僅在楓葉季節期間獲得,無,無,False,False,FtrStonewaterbowlAutumun,1.0.0,"{'bodys': {}, 'pattrens': {}}"
7409,furnitures,石水盆～櫻花～,いしのみずうけ～さくら～,cherry-blossom pond stone,,2700,家具,日式,"['東洋風', '庭園']",櫻花,False,2x1,DIY,True,"[{'count': 10, 'itemName': '石頭'}, {'count': 3, 'itemName': '櫻花花瓣'}]",['氣球'],僅在櫻花季節期間獲得,無,無,False,False,FtrStonewaterbowlSakura,1.0.0,"{'bodys': {}, 'pattrens': {}}"
7452,furnitures,狸貓擺飾,たぬきのおきもの,raccoon figurine,,1200,家具,日式,['東洋風'],無,False,1x1,DIY,True,"[{'count': 6, 'itemName': '黏土'}]",['暴躁型村民'],,無,無,False,False,FtrOrnamentTanuki,1.0.0,"{'bodys': {}, 'pattrens': {}}"
7453,furnitures,鋁合金箱,ジュラルミンケース,aluminum briefcase,100000,25000,小物件,辦公室,"['辦公室', '富裕']",無,True,1x1,Nook商店,False,,,,無,無,False,False,FtrDuralumincase_Remake_0_0,1.0.0,"{'bodys': {'鈔票': '0', '金塊': '1'}, 'pattrens': {}}"
7454,furnitures,木製工具箱,もくせいのこうぐばこ,wooden toolbox,,1980,小物件,日用品,['車庫'],木製,False,1x1,DIY,True,"[{'count': 4, 'itemName': '軟木材'}, {'count': 2, 'itemName': '鐵礦石'}]",['普通型村民'],,顏色,無,True,False,FtrToolboxWood_Remake_0_0,1.0.0,"{'bodys': {'自然色': '0', '深棕色': '1', '粉嫩色': '2', '卡其色': '3'}, 'pattrens': {}}"
7525,furnitures,工具架,こうぐだな,tool shelf,7300,1825,家具,桌子,"['車庫', '設施']",無,False,2x1,Nook商店,False,,,,無,無,False,False,FtrToolshelf_Remake_0_0,1.0.0,"{'bodys': {'白色': '0', '綠色': '1', '藍色': '2', '黑色': '3'}, 'pattrens': {}}"
7526,furnitures,戶外發電機,アウトドアはつでんき,outdoor generator,4900,1225,家具,戶外裝飾,['戶外'],無,True,1x1,Nook商店,False,,,,無,無,False,False,FtrOutdoorgenerator_Remake_0_0,1.0.0,"{'bodys': {'紅色': '0', '藍色': '1', '黃色': '2', '綠松色': '3', '橘色': '4', '銀色': '5'}, 'pattrens': {}}"
7527,furnitures,高架花籃,スタンドフラワー,flower stand,,2880,家具,植物,['派對'],無,False,1.5x1.5,DIY,True,"[{'count': 1, 'itemName': '紅色玫瑰'}, {'count': 2, 'itemName': '粉紅玫瑰'}, {'count': 2, 'itemName': '橘色玫瑰'}, {'count': 2, 'itemName': '白色百合'}, {'count': 1, 'itemName': '黃色百合'}]",['大姐姐型村民'],,種類,無,True,False,FtrStandflower_Remake_0_0,1.0.0,"{'bodys': {'彩色': '0', '紅色': '1', '粉紅色': '2', '黃色': '3', '紫色': '4', '藍色': '5', '白色': '6'}, 'pattrens': {}}"
7528,furnitures,工具推車,ツールカート,tool cart,2400,600,家具,桌子,['車庫'],無,False,1x1,Nook商店,False,,,,無,無,False,False,FtrToolcart_Remake_0_0,1.0.0,"{'bodys': {'紅色': '0', '橘色': '1', '黃色': '2', '綠色': '3', '藍色': '4', '粉紅色': '5', '黑色': '6', '銀色': '7'}, 'pattrens': {}}"
7529,furnitures,摺疊椅,パイプイス,folding chair,920,230,家具,椅子,['設施'],無,True,1x1,Nook商店,False,,,,無,無,False,False,FtrPipechair_Remake_0_0,1.0.0,"{'bodys': {'藍色': '0', '綠色': '1', '紅色': '2', '棕色': '3', '黑色': '4', '白色': '5'}, 'pattrens': {}}"
7531,furnitures,燙衣板,アイロンだい,ironing board,2300,575,家具,家用電器,['客廳'],無,False,1x1,Nook商店,False,,,,無,燙衣板,False,True,FtrIronstand_Remake_0_0,1.0.0,"{'bodys': {}, 'pattrens': {'粗橫紋': '0', '格紋': '1', '點點': '2', '葉子': '3', '三角形': '4'}}"
7535,furnitures,壺鈴,ケトルベル,kettlebell,,3750,小物件,運動,['健身'],無,False,1x1,DIY,True,"[{'count': 5, 'itemName': '鐵礦石'}]",['運動型村民'],,主體顏色,無,True,False,FtrKettlebell_Remake_0_0,1.0.0,"{'bodys': {'黑色': '0', '紅色': '1', '藍色': '2', '黃色': '3', '綠色': '4', '粉紅色': '5'}, 'pattrens': {}}"
7599,furnitures,桌遊,ボードゲーム,board game,1300,325,小物件,玩具,"['兒童房', '客廳']",無,True,1x1,Nook商店,False,,,,無,無,False,False,FtrBoardgame_Remake_0_0,1.0.0,"{'bodys': {'大富翁遊戲': '0', '棋盤遊戲': '1', '兒童遊戲': '2'}, 'pattrens': {}}"
7653,furnitures,速度球,スピードバッグ,speed bag,3500,875,家具,運動,['健身'],無,True,1x1,Nook商店,False,,,,無,無,False,False,FtrSpeedbag_Remake_0_0,1.0.0,"{'bodys': {'紅色': '0', '藍色': '1', '黑色': '2'}, 'pattrens': {}}"
7654,furnitures,電動滑板車,でんどうキックボード,electric kick scooter,4400,1100,家具,運動,"['兒童房', '庭園']",無,True,1x1,Nook商店,False,,,,無,無,False,False,FtrKickboardElectric_Remake_0_0,1.0.0,"{'bodys': {'紅色': '0', '白色': '1', '黃色': '2', '綠色': '3', '藍色': '4', '粉紅色': '5'}, 'pattrens': {}}"
7681,furnitures,織布機,はたおりき,loom,13000,3250,家具,日式,['東洋風'],無,True,2x2,Nook商店,False,,,,無,紡織品,False,True,FtrLoom_Remake_0_0,1.0.0,"{'bodys': {}, 'pattrens': {'格紋': '0', '金魚': '1', '山茶花': '2', '鎖': '3'}}"
7682,furnitures,和服架,きものスタンド,kimono stand,3200,800,家具,日式,['東洋風'],無,False,2x1,Nook商店,False,,,,無,和服,False,True,FtrKimonostand_Remake_0_0,1.0.0,"{'bodys': {}, 'pattrens': {'格紋': '0', '金魚': '1', '山茶花': '2', '鎖': '3'}}"
7788,furnitures,落葉炊火,おちばのたきび,leaf campfire,,1330,家具,植物,['庭園'],樹果‧落葉,True,1x1,DIY,True,"[{'count': 3, 'itemName': '松果'}, {'count': 5, 'itemName': '雜草'}, {'count': 3, 'itemName': '樹枝'}]",['氣球'],僅在秋季期間獲得,燒烤材料,無,True,False,FtrFallenleavesfire_Remake_0_0,1.0.0,"{'bodys': {'無': '0', '棉花糖': '1'}, 'pattrens': {}}"
7789,furnitures,曬衣架,ものほしスタンド,drying rack,2700,675,家具,日用品,"['庭園', '浴室‧廁所']",無,False,2x1,Nook商店,False,,,,無,無,False,False,FtrClothesstand_Remake_0_0,1.0.0,"{'bodys': {'銀色': '0', '象牙色': '1', '黑色': '2', '白色': '3'}, 'pattrens': {}}"
7795,furnitures,石獅子,せきしし,stone lion-dog,,3600,家具,民俗藝品,"['民藝', '庭園']",無,False,1x1,DIY,True,"[{'count': 24, 'itemName': '石頭'}]",['自戀型村民'],,顏色,無,True,False,FtrSekishishi_Remake_0_0,1.0.0,"{'bodys': {'自然色': '0', '白色': '1', '青苔石': '2'}, 'pattrens': {}}"
7796,furnitures,中式餐桌,ちゅうかテーブル,imperial dining table,73000,18250,家具,桌子,"['商店', '東洋風']",無,True,2x2,Nook商店,False,,,,無,無,False,False,FtrLazysusan_Remake_0_0,1.0.0,"{'bodys': {'紅色': '0', '棕色': '1'}, 'pattrens': {}}"
7797,furnitures,中式椅子,ちゅうかなイス,imperial dining chair,29000,7250,家具,椅子,"['商店', '東洋風']",無,True,1x1,Nook商店,False,,,,無,無,False,False,FtrChineseChair_Remake_0_0,1.0.0,"{'bodys': {'黑色': '0', '棕色': '1'}, 'pattrens': {}}"
7800,furnitures,乳清蛋白搖搖杯,プロテインシェイカー,protein shaker bottle,1400,350,小物件,運動,"['廚房', '健身']",無,False,1x1,Nook商店,False,,,,無,無,False,False,FtrProtein_Remake_0_0,1.0.0,"{'bodys': {'原味': '0', '香草口味': '1', '可可口味': '2', '草莓口味': '3'}, 'pattrens': {}}"
7801,furnitures,寵物鮮食,ペットのごはん,pet food bowl,830,207,小物件,餐飲,['客廳'],無,False,1x1,Nook商店,False,,,,無,無,False,False,FtrPetFood_Remake_0_0,1.0.0,"{'bodys': {'藍色': '0', '橘色': '1', '紅色': '2', '綠色': '3', '粉紅色': '4'}, 'pattrens': {}}"
7802,furnitures,寵物床,ペットのベッド,pet bed,1100,275,家具,椅子,['客廳'],無,True,1x1,Nook商店,False,,,,無,抱枕,False,True,FtrPetBed_Remake_0_0,1.0.0,"{'bodys': {'自然色': '0', '深棕色': '1', '白色': '2'}, 'pattrens': {'白色': '0', '青苔綠': '1', '圓點圖案': '2', '格子圖案': '3', '碎花圖案': '4'}}"
7803,furnitures,貓便盆,ネコのトイレ,kitty litter box,1100,275,家具,浴室用品,['客廳'],無,False,1x1,Nook商店,False,,,,無,無,False,False,FtrPetWC_Remake_0_0,1.0.0,"{'bodys': {'白色': '0', '橘色': '1', '綠色': '2', '淺藍色': '3', '粉紅色': '4', '棕色': '5', '黑色': '6'}, 'pattrens': {}}"
7804,furnitures,菜刀架,ほうちょうスタンド,knife block,1200,300,小物件,廚房用品,"['廚房', '商店']",無,False,1x1,Nook商店,False,,,,無,無,False,False,FtrKniferack_Remake_0_0,1.0.0,"{'bodys': {'自然色': '0', '銀色': '1', '黑色': '2'}, 'pattrens': {}}"
7805,furnitures,奶油攪拌器,バターかくはんき,butter churn,,1980,家具,牧場,"['設施', '庭園']",無,False,1x1,DIY,True,"[{'count': 4, 'itemName': '木材'}, {'count': 2, 'itemName': '鐵礦石'}]",['成熟型村民'],,樹木品種,無,True,False,FtrButtermixer_Remake_0_0,1.0.0,"{'bodys': {'黑木色': '0', '自然木色': '1'}, 'pattrens': {}}"
7836,furnitures,獅子魚模型,ミノカサゴのもけい,zebra turkeyfish model,,1500,小物件,魚,[],無,False,1x1,俞司廷,False,,,,無,無,False,False,FtrFishMinokasagoToy,1.0.0,"{'bodys': {}, 'pattrens': {}}"
7837,furnitures,黃金河虎模型,ドラドのもけい,dorado model,,45000,小物件,魚,[],無,False,1x1,俞司廷,False,,,,無,無,False,False,FtrFishDoladoToy,1.0.0,"{'bodys': {}, 'pattrens': {}}"
7838,furnitures,有型保冷箱,イカすクーラーボックス,fresh cooler,,450,家具,海濱,"['大海', '商店']",無,False,2x1,活動：釣魚大賽,False,,,,無,無,False,False,FtrEventobjFishBox,1.0.0,"{'bodys': {}, 'pattrens': {}}"
7839,furnitures,螞蟻觀察箱,アリがたいムシかご,artisanal bug cage,,450,家具,牧場,"['庭園', '設施']",無,False,2x1,活動：抓蟲大會,False,,,,無,無,False,False,FtrEventobjInsectBox,1.0.0,"{'bodys': {}, 'pattrens': {}}"
7845,furnitures,單槓架,けんすいスタンド,pull-up-bar stand,4800,1200,家具,運動,['健身'],無,False,1x1,Nook商店,False,,,,無,無,False,False,FtrPullupstand_Remake_0_0,1.0.0,"{'bodys': {'黑色': '0', '紅色': '1', '黃色': '2', '藍色': '3'}, 'pattrens': {}}"
7865,furnitures,豪華和服架,ごうかなきものスタンド,elaborate kimono stand,220000,55000,家具,日式,"['東洋風', '富裕']",無,False,2x1,Nook商店,False,,,,無,無,False,False,FtrKimonostandRich_Remake_0_0,1.0.0,"{'bodys': {'鶴': '0', '牡丹': '1', '紫藤花': '2', '手鞠': '3', '鷹': '4'}, 'pattrens': {}}"
7867,furnitures,傾斜路標,ナナメのみちしるべ,angled signpost,,600,家具,車輛,['庭園'],無,False,1x1,DIY,True,"[{'count': 2, 'itemName': '硬木材'}, {'count': 3, 'itemName': '軟木材'}]",['悠閒型村民'],,指示牌,無,True,False,FtrSignpostTilt_Remake_0_0,1.0.0,"{'bodys': {'自己家': '0', '森林': '1', '釣魚場': '2', '服務處': '3', '機場': '4', '商店': '5', '裁縫屋': '6', '博物館': '7'}, 'pattrens': {}}"
7868,furnitures,衝浪板,サーフボード,surfboard,4100,1025,家具,海濱,['大海'],無,False,1x1,Nook商店,False,,,,無,無,False,False,FtrSurfboard_Remake_0_0,1.0.0,"{'bodys': {'白色': '0', '紅色': '1', '扶桑花': '2', '酷感色': '3', '粗橫紋': '4', '棕色': '5'}, 'pattrens': {}}"
8031,furnitures,噴泉,ふんすい,fountain,,11700,家具,操場,"['庭園', '設施']",無,True,3x3,DIY,True,"[{'count': 1, 'itemName': '飲水處'}, {'count': 20, 'itemName': '石頭'}, {'count': 8, 'itemName': '鐵礦石'}]",['購物：哩數兌換'],,顏色,無,True,False,FtrFountain_Remake_0_0,1.0.0,"{'bodys': {'灰色': '0', '棕色': '1', '黑色': '2', '白色': '3'}, 'pattrens': {}}"
8096,furnitures,唱片箱,レコードボックス,record box,2600,650,小物件,樂器,"['演唱會', '客廳']",無,False,1x1,Nook商店,False,,,,無,貼紙,False,True,FtrRecordbox_Remake_0_0,1.0.0,"{'bodys': {'黑色': '0', '白色': '1', '紅色': '2', '黃色': '3', '綠色': '4', '藍色': '5', '灰色': '6', '粉紅色': '7'}, 'pattrens': {'無': '0', 'Logo': '1', '日落': '2', '隨機': '3'}}"
8150,furnitures,南極點,なんきょくてん,South Pole,,1050,家具,戶外裝飾,"['民藝', '庭園']",無,False,1x1,呂遊,False,,,,無,無,False,False,FtrSouthpole,1.0.0,"{'bodys': {}, 'pattrens': {}}"
8225,furnitures,街機（格鬥遊戲）,アーケードゲーム（FTG）,arcade fighting game,64000,16000,家具,玩具,"['設施', '商店']",無,True,1x1,Nook商店,False,,,,無,無,False,False,FtrArcadegameFight,1.0.0,"{'bodys': {}, 'pattrens': {}}"
8226,furnitures,街機（射擊遊戲）,アーケードゲーム（STG）,arcade combat game,64000,16000,家具,玩具,"['設施', '商店']",無,True,1x1,Nook商店,False,,,,無,無,False,False,FtrArcadegameShooting,1.0.0,"{'bodys': {}, 'pattrens': {}}"
8227,furnitures,街機（桌上遊戲）,アーケードゲーム（TBL）,arcade mahjong game,64000,16000,家具,玩具,"['設施', '商店']",無,True,1x1,Nook商店,False,,,,無,無,False,False,FtrArcadegameMahjong,1.0.0,"{'bodys': {}, 'pattrens': {}}"
8297,furnitures,濃縮咖啡機,エスプレッソメーカー,stovetop espresso maker,1700,425,小物件,廚房用品,"['廚房', '商店']",無,False,1x1,Nook商店,False,,,,無,無,False,False,FtrEspressomaker_Remake_0_0,1.0.0,"{'bodys': {'銀色': '0', '黑色': '1', '紅色': '2'}, 'pattrens': {}}"
8298,furnitures,上下鋪,にだんベッド,bunk bed,5000,1250,家具,床鋪,['設施'],無,True,2x1,Nook商店,False,,,,無,寢具,False,True,FtrBunkbed_Remake_0_0,1.0.0,"{'bodys': {'銀色': '0', '黑色': '1', '白色': '2', '紅色': '3', '藍色': '4', '黃色': '5', '粉紅色': '6'}, 'pattrens': {'白色': '0', '條紋': '1', '格紋': '2', '宇宙': '3', '彩色線條': '4'}}"
8415,furnitures,中式燈籠,ちゅうかなランタン,imperial dining lantern,19000,4750,壁掛物,燈,"['商店', '東洋風']",無,True,1x1.5 ,Nook商店,False,,,,無,無,False,False,FtrChineseLampWall_Remake_0_0,1.0.0,"{'bodys': {'金色': '0', '黑色': '1', '藍色': '2', '紅色': '3'}, 'pattrens': {}}"
8417,furnitures,壁掛式工具掛勾,かべかけツールハンガー,wall-mounted tool board,1500,375,壁掛物,日用品,['車庫'],無,False,2x1 ,Nook商店,False,,,,無,無,False,False,FtrToolhanger_Remake_0_0,1.0.0,"{'bodys': {'白色': '0', '駝色': '1', '黃色': '2', '紅色': '3', '藍色': '4', '黑色': '5'}, 'pattrens': {}}"
8418,furnitures,香氛機,アロマディフューザー,fragrance diffuser,1400,350,小物件,美妝,['客廳'],無,True,1x1,Nook商店,False,,,,無,無,False,False,FtrAromadiffuser_Remake_0_0,1.0.0,"{'bodys': {'白色': '0', '黃色': '1', '粉紅色': '2', '綠色': '3', '藍色': '4'}, 'pattrens': {}}"
8419,furnitures,園藝推車,えんげいワゴン,garden wagon,,3180,家具,植物,"['庭園', '奇幻']",花朵,False,2x1,DIY,True,"[{'count': 3, 'itemName': '白色風信子'}, {'count': 3, 'itemName': '紅色波斯菊'}, {'count': 3, 'itemName': '黃色玫瑰'}, {'count': 8, 'itemName': '木材'}, {'count': 2, 'itemName': '鐵礦石'}]",['活力型村民'],,油漆,無,True,False,FtrGardenwagon_Remake_0_0,1.0.0,"{'bodys': {'棕色': '0', '深棕色': '1', '綠色': '2', '白色': '3'}, 'pattrens': {}}"
